,id,B,S,initial_state,iterations,file,density_evolution
489,<built-in function id>,"(5, 7)","(1, 8)","[[0 0 1 0 1 1 1 0 1 0]
 [0 1 0 1 1 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 0 0]
 [1 1 0 0 0 1 0 1 0 1]
 [1 1 0 0 1 0 0 1 1 0]
 [1 1 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 1 0 0 0]
 [0 1 0 1 0 1 0 0 1 0]
 [0 0 0 1 0 0 0 0 1 1]
 [0 1 1 0 1 0 1 1 1 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k4_n89,"[0.46, 0.57, 0.66, 0.76, 0.82, 0.88, 0.92, 0.95, 0.98, 1.0]"
490,<built-in function id>,"(5, 7)","(1, 8)","[[0 0 1 0 1 1 1 0 1 0]
 [0 1 0 1 1 1 0 1 0 0]
 [0 1 1 0 1 0 1 0 0 0]
 [1 1 0 0 0 1 0 1 0 0]
 [1 1 0 0 1 0 0 0 1 0]
 [1 1 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 1 0 0 0]
 [0 1 0 1 1 1 0 1 1 0]
 [0 0 0 1 1 0 0 1 1 0]
 [0 1 1 1 1 0 1 1 1 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k4_n90,"[0.48, 0.61, 0.67, 0.75, 0.79, 0.81, 0.83, 0.87, 0.91, 0.95]"
491,<built-in function id>,"(5, 7)","(1, 8)","[[0 0 1 0 1 1 1 0 1 0]
 [0 1 0 1 1 1 0 1 0 0]
 [0 1 1 0 1 0 1 0 0 0]
 [1 1 0 0 0 1 0 1 1 0]
 [1 1 0 0 0 0 0 0 0 0]
 [1 1 1 0 1 0 1 0 1 1]
 [0 0 0 0 0 0 1 0 0 0]
 [0 1 0 1 0 1 0 1 1 0]
 [0 0 0 1 0 0 1 0 1 1]
 [0 1 1 1 1 0 1 1 1 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k4_n91,"[0.46, 0.55, 0.62, 0.69, 0.75, 0.79, 0.82, 0.86, 0.89, 0.92]"
492,<built-in function id>,"(5, 7)","(1, 8)","[[0 0 1 0 1 1 1 0 1 0]
 [0 1 0 1 1 1 0 0 0 0]
 [1 1 1 0 1 0 1 0 0 0]
 [1 1 0 0 0 1 0 1 0 0]
 [1 1 0 0 1 0 0 0 1 0]
 [1 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 1 0 0 0]
 [0 1 0 0 0 1 0 1 1 0]
 [0 0 0 1 0 0 0 0 1 1]
 [0 1 1 1 1 0 1 0 1 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k4_n92,"[0.44, 0.54, 0.65, 0.74, 0.8, 0.84, 0.87, 0.91, 0.95, 0.98]"
493,<built-in function id>,"(5, 7)","(1, 8)","[[0 0 0 1 1 1 1 0 1 0]
 [0 1 0 1 1 1 0 1 0 1]
 [0 1 1 0 1 0 1 0 0 0]
 [1 1 0 0 0 1 0 1 0 0]
 [1 1 0 0 1 0 1 0 1 0]
 [1 1 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 1 0 0 0]
 [0 1 0 0 0 1 0 1 1 0]
 [0 0 0 1 0 0 0 0 1 1]
 [0 1 1 1 1 0 1 1 1 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k4_n93,"[0.48, 0.63, 0.72, 0.81, 0.9, 0.94, 0.97, 1.0, 1.0, 1.0]"
494,<built-in function id>,"(5, 7)","(1, 8)","[[0 0 1 0 1 1 1 0 1 0]
 [0 1 0 1 0 0 0 1 0 0]
 [0 1 1 0 1 0 1 0 0 0]
 [0 1 0 0 0 1 0 1 0 0]
 [1 1 0 0 1 0 0 0 1 0]
 [1 1 1 0 0 0 1 0 1 1]
 [0 0 0 0 1 0 1 0 0 0]
 [0 1 0 1 0 1 0 1 1 0]
 [0 0 0 1 0 0 0 0 0 1]
 [0 1 1 1 1 0 1 1 1 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k4_n94,"[0.42, 0.52, 0.62, 0.67, 0.73, 0.78, 0.81, 0.84, 0.87, 0.91]"
495,<built-in function id>,"(5, 7)","(1, 8)","[[0 0 1 0 1 1 1 0 1 0]
 [0 1 0 1 0 1 0 1 0 0]
 [0 1 1 0 1 0 1 0 0 0]
 [1 1 0 0 0 1 0 1 1 0]
 [0 1 0 1 1 0 0 0 1 1]
 [1 1 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 1 0 0 0]
 [0 1 0 1 0 1 0 1 1 0]
 [0 0 0 1 0 0 0 0 1 1]
 [0 1 1 1 1 0 1 1 1 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k4_n95,"[0.48, 0.64, 0.79, 0.83, 0.87, 0.91, 0.95, 0.98, 0.98, 0.98]"
496,<built-in function id>,"(5, 7)","(1, 8)","[[0 0 1 0 1 1 1 0 1 0]
 [1 1 0 1 1 1 0 1 0 0]
 [0 1 1 1 1 0 1 0 0 0]
 [1 1 0 0 0 1 0 1 0 0]
 [1 1 0 0 1 0 0 0 0 1]
 [1 1 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 1 0 0 0]
 [0 1 0 1 0 1 0 1 1 0]
 [0 0 0 1 0 0 0 0 1 1]
 [0 1 1 1 0 0 1 1 1 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k4_n96,"[0.48, 0.6, 0.7, 0.82, 0.88, 0.94, 1.0, 1.0, 1.0, 1.0]"
497,<built-in function id>,"(5, 7)","(1, 8)","[[0 0 1 0 1 1 1 0 1 0]
 [0 1 1 0 1 1 0 1 0 0]
 [0 1 1 0 1 0 1 0 0 0]
 [1 1 0 0 0 1 0 1 0 0]
 [1 1 0 0 1 0 0 0 1 0]
 [1 1 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 1 0 0 0]
 [0 1 0 1 0 1 0 1 1 0]
 [0 0 0 1 0 0 0 0 1 1]
 [0 1 1 1 1 0 1 0 1 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k4_n97,"[0.46, 0.6, 0.68, 0.75, 0.81, 0.84, 0.87, 0.91, 0.95, 0.98]"
498,<built-in function id>,"(5, 7)","(1, 8)","[[0 0 1 0 1 1 1 0 1 1]
 [0 1 0 1 1 1 0 1 0 0]
 [0 1 1 0 1 0 1 0 0 0]
 [1 1 0 1 0 1 0 1 0 0]
 [1 1 0 0 1 0 0 0 1 0]
 [1 1 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 1 0 0 0]
 [0 1 0 1 0 1 0 0 0 0]
 [0 0 0 1 0 0 0 0 1 1]
 [0 1 1 1 1 0 1 1 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k4_n98,"[0.46, 0.6, 0.67, 0.73, 0.8, 0.86, 0.94, 0.97, 1.0, 1.0]"
499,<built-in function id>,"(5, 7)","(1, 8)","[[0 0 1 0 1 1 1 0 1 0]
 [0 1 0 1 1 1 0 1 0 0]
 [0 0 1 0 1 0 1 1 0 0]
 [1 1 0 0 0 1 0 1 0 0]
 [1 1 0 0 1 0 0 0 1 0]
 [1 1 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 1 0 0 0]
 [0 1 0 0 0 1 1 0 1 0]
 [0 0 0 1 0 0 0 0 1 1]
 [0 1 1 1 1 0 1 1 1 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k4_n99,"[0.46, 0.56, 0.64, 0.72, 0.77, 0.82, 0.86, 0.89, 0.93, 0.97]"
500,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 1 0 1]
 [0 1 0 1 0 0 1 0 1 1]
 [0 1 0 0 0 1 0 0 0 0]
 [0 0 1 0 0 0 1 0 0 1]
 [0 1 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n0,"[0.51, 0.98, 0.04, 0.06, 0.08, 0.12, 0.16, 0.24, 0.32, 0.38]"
501,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 1 1]
 [0 1 1 1 0 0 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [0 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n1,"[0.51, 0.96, 0.04, 0.06, 0.08, 0.12, 0.16, 0.24, 0.32, 0.38]"
502,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [0 1 1 1 0 1 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 0 1 0 0 1]
 [0 0 0 1 1 1 0 0 1 0]
 [1 1 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 1 0 0 0 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 0 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n2,"[0.47, 0.98, 0.04, 0.06, 0.08, 0.12, 0.16, 0.24, 0.32, 0.38]"
503,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [0 1 1 1 1 0 1 0 1 1]
 [0 1 1 0 0 1 0 1 0 1]
 [0 0 1 0 0 0 1 0 0 1]
 [0 0 0 0 1 1 0 1 1 0]
 [1 1 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n3,"[0.53, 0.99, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
504,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 1 0 0 0 1]
 [0 1 1 1 0 1 1 0 1 1]
 [0 0 0 0 1 1 0 1 0 0]
 [0 0 1 1 0 0 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 1]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n4,"[0.55, 0.95, 0.09, 0.15, 0.2, 0.31, 0.41, 0.54, 0.64, 0.7]"
505,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [0 1 1 1 0 0 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 0 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [0 0 1 1 1 0 1 1 1 1]
 [1 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 0 0 0 1 1 1 0 1 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n5,"[0.49, 0.93, 0.16, 0.16, 0.3, 0.24, 0.46, 0.5, 0.7, 0.52]"
506,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 0 1 0 0 0 0 1]
 [0 1 1 1 0 0 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 1 0 0 1 1 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 1 0 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 1 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n6,"[0.51, 0.98, 0.04, 0.06, 0.08, 0.12, 0.16, 0.24, 0.32, 0.38]"
507,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [0 1 1 1 0 0 1 0 1 1]
 [1 0 0 0 0 0 0 1 0 0]
 [0 0 1 0 0 0 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 0 1 1 1 1]
 [0 0 0 0 0 1 1 1 0 0]
 [1 0 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n7,"[0.49, 0.94, 0.12, 0.16, 0.25, 0.33, 0.51, 0.41, 0.71, 0.52]"
508,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [0 1 1 1 0 0 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 0 0 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 1]
 [1 1 1 0 0 0 0 0 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 0 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n8,"[0.47, 0.95, 0.09, 0.15, 0.2, 0.3, 0.44, 0.48, 0.7, 0.52]"
509,<built-in function id>,"(3, 6)","(0, 6)","[[0 0 1 1 1 0 0 1 0 1]
 [1 1 1 1 0 0 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 0 1 0 0 1]
 [0 0 0 0 1 1 0 1 1 0]
 [1 1 1 1 1 1 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n9,"[0.51, 0.96, 0.09, 0.15, 0.21, 0.28, 0.36, 0.43, 0.59, 0.55]"
510,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [0 1 1 1 0 0 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 0 0 0 0 1]
 [0 0 0 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 1]
 [0 1 0 0 1 1 1 0 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n10,"[0.51, 0.95, 0.04, 0.06, 0.08, 0.12, 0.16, 0.24, 0.32, 0.38]"
511,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 0 1 0 0 0 0 1]
 [0 1 1 0 0 0 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 1 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 1]
 [1 1 1 1 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n11,"[0.51, 0.94, 0.14, 0.2, 0.25, 0.4, 0.32, 0.57, 0.56, 0.83]"
512,<built-in function id>,"(3, 6)","(0, 6)","[[0 0 1 1 1 0 0 0 0 0]
 [0 1 1 1 0 0 1 0 0 1]
 [0 0 0 0 0 1 1 1 1 0]
 [0 0 1 0 0 0 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n12,"[0.49, 0.91, 0.18, 0.23, 0.35, 0.38, 0.53, 0.62, 0.64, 0.65]"
513,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [0 1 1 1 0 1 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 0 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 1]
 [1 1 0 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 1]
 [0 1 0 0 0 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n13,"[0.51, 0.98, 0.04, 0.06, 0.08, 0.12, 0.16, 0.24, 0.32, 0.38]"
514,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [0 0 1 1 0 0 1 0 0 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 0 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 1 0 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 1 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 0 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n14,"[0.47, 0.87, 0.31, 0.27, 0.53, 0.42, 0.67, 0.62, 0.82, 0.43]"
515,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 1 0 1]
 [0 1 1 1 0 0 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 0 1 1 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 0 0 0 1 0 0]
 [0 1 0 1 1 1 1 1 1 0]
 [0 1 0 1 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n15,"[0.51, 0.91, 0.17, 0.32, 0.35, 0.53, 0.54, 0.56, 0.83, 0.45]"
516,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [0 1 1 1 1 0 1 0 0 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 1 0 0 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [0 1 1 1 1 0 1 1 1 1]
 [1 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n16,"[0.51, 0.94, 0.16, 0.22, 0.26, 0.43, 0.35, 0.64, 0.51, 0.83]"
517,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [0 1 1 1 0 0 1 0 1 1]
 [0 0 0 0 0 1 1 1 0 0]
 [0 0 1 0 0 0 0 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 0 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 0 0 0]
 [1 1 0 1 1 0 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n17,"[0.47, 0.96, 0.04, 0.06, 0.08, 0.12, 0.16, 0.24, 0.32, 0.38]"
518,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 1 0 0 0 1]
 [0 1 1 1 0 0 1 1 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 0 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 1 1 1 1 1]
 [0 0 1 1 0 0 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n18,"[0.53, 0.94, 0.08, 0.12, 0.16, 0.24, 0.34, 0.5, 0.58, 0.7]"
519,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [0 1 1 1 0 0 1 0 1 1]
 [1 0 0 0 0 1 0 1 0 0]
 [1 0 1 0 0 0 1 0 0 1]
 [0 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n19,"[0.53, 0.99, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
520,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [0 1 1 1 0 0 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 0 1]
 [0 0 0 1 1 0 0 1 1 0]
 [1 1 1 1 0 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 1 0 1 1 1 0 0 1]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n20,"[0.51, 0.96, 0.03, 0.04, 0.06, 0.08, 0.12, 0.16, 0.24, 0.32]"
521,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 0 1 0 0 0 0 1]
 [0 1 1 1 0 0 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 1 0 0 1 0 0 1]
 [0 1 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 1 0 0]
 [1 1 1 1 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n21,"[0.53, 0.95, 0.09, 0.15, 0.18, 0.3, 0.26, 0.46, 0.48, 0.69]"
522,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [0 1 1 1 0 0 1 0 1 1]
 [0 0 0 0 1 1 0 1 0 0]
 [0 0 1 0 0 0 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 0 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 1 1 1 1 1 1 1 0]
 [0 1 1 0 0 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n22,"[0.51, 0.94, 0.12, 0.18, 0.28, 0.29, 0.52, 0.36, 0.62, 0.61]"
523,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 0]
 [0 0 1 1 0 0 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 0 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [0 1 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 0 0 0]
 [1 0 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 0 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n23,"[0.45, 0.87, 0.29, 0.3, 0.54, 0.39, 0.63, 0.57, 0.92, 0.11]"
524,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [1 1 1 1 0 0 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 0 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 0 0 1 1 1]
 [0 1 0 1 0 1 1 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 0 1 1 0]
 [0 1 0 0 0 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n24,"[0.49, 0.96, 0.04, 0.06, 0.08, 0.12, 0.16, 0.24, 0.32, 0.38]"
525,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 0 1 1 0 0 0 0 1]
 [0 1 1 1 0 0 1 0 1 0]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 0 1 0 0 1]
 [0 0 0 1 1 1 1 1 1 0]
 [1 1 1 1 1 0 0 1 1 1]
 [0 0 0 1 0 1 0 0 0 0]
 [1 1 1 0 1 0 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n25,"[0.47, 0.93, 0.13, 0.16, 0.27, 0.25, 0.45, 0.37, 0.72, 0.29]"
526,<built-in function id>,"(3, 6)","(0, 6)","[[0 1 1 1 1 0 0 0 0 1]
 [0 1 1 1 0 0 1 0 1 1]
 [0 0 1 0 0 1 0 1 0 0]
 [0 0 1 1 0 0 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 0 1 1 1 0 1 1 1 1]
 [0 0 0 1 0 1 1 1 0 0]
 [1 1 1 0 1 1 0 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n26,"[0.53, 0.95, 0.07, 0.11, 0.14, 0.19, 0.27, 0.35, 0.42, 0.53]"
527,<built-in function id>,"(3, 6)","(0, 6)","[[1 1 1 1 1 0 0 0 0 1]
 [0 1 1 1 0 0 1 0 1 1]
 [0 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 0 1 1 0 0 1]
 [0 0 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 0 1 1 1 1]
 [0 1 0 1 0 1 1 0 0 1]
 [1 1 1 0 1 0 1 1 0 0]
 [1 1 0 1 1 1 1 1 1 0]
 [0 1 0 0 1 1 1 0 0 0]]",10,./data/datasets/BISI/dataset11_chaotic/individuals/ca_<built-in function id>_k5_n27,"[0.55, 0.94, 0.11, 0.19, 0.29, 0.37, 0.49, 0.62, 0.54, 0.72]"
