,id,B,S,initial_state,iterations,file,density_evolution
443,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 1 1 0 0]
 [0 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 0 0 1]
 [1 1 0 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 1 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n43,"[0.74, 0.91, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]"
444,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 0 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 1 1 1 1 0]
 [1 1 0 1 1 1 1 1 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n44,"[0.74, 0.93, 0.96, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98]"
445,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 0]
 [1 1 0 1 0 1 0 0 1 1]
 [0 0 1 1 1 0 0 0 1 1]
 [1 1 1 1 0 0 1 1 1 1]
 [1 1 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n45,"[0.72, 0.89, 0.97, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99]"
446,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [0 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 1 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 0 1 0 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n46,"[0.74, 0.88, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]"
447,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 0 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [0 1 0 1 0 0 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 0]
 [0 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n47,"[0.7, 0.9, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98]"
448,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [0 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 0]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 0 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n48,"[0.72, 0.91, 0.94, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96]"
449,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 1 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 0 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [0 1 1 1 1 0 1 1 1 1]
 [0 0 1 0 1 0 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n49,"[0.74, 0.92, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]"
450,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [0 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 0]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [0 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 1 1 0 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n50,"[0.72, 0.89, 0.92, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]"
451,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 1 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 0 1]
 [0 1 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 0 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n51,"[0.76, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]"
452,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 0 1 1 1 0 1 0 0 0]
 [1 1 0 1 0 1 1 0 1 1]
 [1 1 1 1 1 0 1 1 0 1]
 [1 1 1 1 0 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 0 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n52,"[0.7, 0.95, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99]"
453,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 1]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 0 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 0 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 1 1 0 1 0 1 1 1 0]
 [1 1 1 1 0 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n53,"[0.74, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98]"
454,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 1 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 0 0 1 1 0 1 1 0]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 0 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n54,"[0.72, 0.92, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97]"
455,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 0 1 1 1 1 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 0]
 [0 0 1 0 1 1 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n55,"[0.74, 0.91, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96]"
456,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 1 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 1 0 0 1 0 1 1 1]
 [0 1 1 1 1 1 0 0 1 1]
 [1 1 1 1 0 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n56,"[0.76, 0.94, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98]"
457,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 0 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [0 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 0 1 0 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 0 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n57,"[0.7, 0.93, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97]"
458,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 0 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 1 1 1 0 1 1 1]
 [0 1 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n58,"[0.76, 0.9, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94, 0.94]"
459,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 1 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 0 1 0 1]
 [1 1 1 1 1 1 0 1 1 0]
 [1 1 0 1 0 0 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 0 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n59,"[0.72, 0.94, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99]"
460,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 0 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [0 1 1 1 1 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 0 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 1]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n60,"[0.74, 0.91, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]"
461,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 0 0 1 1 0 1 0]
 [1 1 1 1 1 1 1 0 0 0]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 0 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n61,"[0.7, 0.88, 0.9, 0.93, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97]"
462,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 0 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [0 0 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 0 1 0]
 [0 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n62,"[0.7, 0.87, 0.94, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96]"
463,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [0 1 1 1 0 1 0 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 0 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 0 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n63,"[0.7, 0.9, 0.95, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98]"
464,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 0 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 0 1 1 1 1 1 0 1]
 [1 1 1 1 1 0 0 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 0 1 1 0 1 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n64,"[0.72, 0.92, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96]"
465,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 0 0 0 0 0 1 0]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 0 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n65,"[0.7, 0.86, 0.94, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97]"
466,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 1]
 [1 1 1 1 1 0 0 0 0 0]
 [1 1 1 1 0 1 1 0 1 0]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 0 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 0]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n66,"[0.72, 0.92, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96]"
467,<built-in function id>,"(5, 7)","(1, 8)","[[1 0 1 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 1 1 1 0 1 0]
 [1 1 1 1 1 1 1 1 0 0]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n67,"[0.74, 0.9, 0.93, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96]"
468,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 0 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 0]
 [1 0 0 1 1 0 1 1 1 1]
 [1 1 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n68,"[0.72, 0.93, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97]"
469,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 0 1 1 0 1 0 1]
 [1 0 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 0 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 0 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n69,"[0.7, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
470,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [0 1 1 1 1 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 0]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 0 1 1 0]
 [1 1 0 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n70,"[0.72, 0.94, 0.97, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99]"
471,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 0 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 0 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 0 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n71,"[0.72, 0.91, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]"
472,<built-in function id>,"(5, 7)","(1, 8)","[[1 0 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 1 0]
 [1 1 1 0 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [0 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 0 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n72,"[0.72, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97]"
473,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 0 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 0]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 0 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n73,"[0.72, 0.92, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96]"
474,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 0 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 0 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 1 1 1]
 [1 1 1 1 1 0 1 0 1 1]
 [1 0 1 0 0 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n74,"[0.72, 0.92, 0.96, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98, 0.98]"
475,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 0 0 1 0 1]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 0 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 0 1 0 1 1 1]
 [1 1 0 1 0 0 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n75,"[0.72, 0.89, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96]"
476,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 1]
 [1 1 1 1 1 0 0 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 0 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n76,"[0.74, 0.91, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95, 0.95]"
477,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [0 1 1 1 1 0 1 0 0 0]
 [1 0 1 1 0 1 1 0 1 1]
 [1 1 0 1 1 1 1 1 0 0]
 [1 1 1 1 1 1 0 1 1 0]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n77,"[0.7, 0.91, 0.94, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96]"
478,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 1 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 0 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [0 1 1 1 1 0 1 1 1 0]
 [1 0 1 0 1 0 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n78,"[0.74, 0.93, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96, 0.96]"
479,<built-in function id>,"(5, 7)","(1, 8)","[[1 1 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 1]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 0 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [1 1 0 1 0 1 0 0 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 0 1 1 0]
 [1 1 1 1 0 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n79,"[0.72, 0.91, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97]"
480,<built-in function id>,"(5, 7)","(1, 8)","[[0 0 0 1 1 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 0 1 1 1 1 1 1 0 1]
 [1 1 1 1 0 1 0 1 1 1]
 [1 1 0 0 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 1 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n80,"[0.7, 0.9, 0.93, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97]"
481,<built-in function id>,"(5, 7)","(1, 8)","[[1 0 0 1 0 1 0 1 0 0]
 [1 1 1 1 1 0 1 0 0 0]
 [1 1 1 1 0 1 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1]
 [1 1 1 1 1 1 0 1 1 1]
 [0 1 0 1 0 1 0 1 1 1]
 [0 0 1 1 1 1 0 0 1 1]
 [1 1 1 1 1 0 1 1 0 1]
 [1 0 1 0 1 0 1 1 1 0]
 [1 1 1 1 1 1 1 1 0 0]]",10,./data/datasets/BISI/dataset12_chaotic/individuals/ca_<built-in function id>_k4_n81,"[0.7, 0.91, 0.95, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97, 0.97]"
