,id,B,S,initial_state,iterations,file,density_evolution
468,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 0 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n68,"[0.45, 0.13, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
469,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [1 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n69,"[0.47, 0.15, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
470,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 0 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n70,"[0.45, 0.14, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
471,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 1 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n71,"[0.47, 0.15, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
472,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 0]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n72,"[0.45, 0.13, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
473,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 0 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n73,"[0.45, 0.14, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
474,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 1 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n74,"[0.47, 0.15, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
475,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 1 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n75,"[0.47, 0.14, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
476,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 1]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n76,"[0.47, 0.16, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
477,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 1 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n77,"[0.47, 0.14, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
478,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 1 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n78,"[0.47, 0.14, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
479,<built-in function id>,7,5,"[[0 0 0 1 0 1 0 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n79,"[0.45, 0.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
480,<built-in function id>,7,5,"[[1 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n80,"[0.47, 0.16, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
481,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 1 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n81,"[0.47, 0.15, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
482,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [0 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n82,"[0.45, 0.13, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
483,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 1]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n83,"[0.47, 0.14, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
484,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 0 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n84,"[0.45, 0.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
485,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 1 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n85,"[0.47, 0.15, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
486,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 1 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n86,"[0.47, 0.16, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
487,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 1]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n87,"[0.47, 0.14, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
488,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 1 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n88,"[0.47, 0.14, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
489,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 0 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n89,"[0.45, 0.14, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
490,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 1 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n90,"[0.47, 0.14, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
491,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 1 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n91,"[0.47, 0.15, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
492,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 0 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n92,"[0.45, 0.14, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
493,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 1 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n93,"[0.47, 0.16, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
494,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 0 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n94,"[0.45, 0.13, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
495,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 1 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n95,"[0.47, 0.17, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
496,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [1 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n96,"[0.47, 0.15, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
497,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 0]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n97,"[0.45, 0.14, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
498,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 0 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [1 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n98,"[0.45, 0.12, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
499,<built-in function id>,7,5,"[[0 0 0 1 0 1 1 1 0 1]
 [0 0 1 0 1 1 1 0 1 0]
 [0 0 1 1 0 1 0 1 0 0]
 [0 1 1 0 0 0 1 0 1 0]
 [0 1 1 0 0 1 0 0 0 1]
 [0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 1 0 0]
 [0 0 1 0 1 0 1 0 1 1]
 [0 0 0 0 1 0 0 0 0 1]
 [0 0 1 1 1 1 0 1 1 1]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k4_n99,"[0.45, 0.13, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
500,<built-in function id>,3,6,"[[1 0 1 1 1 1 0 0 0 0]
 [1 0 1 1 1 0 0 1 0 1]
 [1 0 0 0 0 0 1 0 1 0]
 [0 0 0 1 1 0 0 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 1 1 1 1 1 0 1 1 1]
 [1 0 0 0 1 0 1 1 0 0]
 [0 1 1 1 0 1 0 0 1 0]
 [0 1 1 0 1 1 1 1 1 1]
 [0 0 1 0 0 1 1 1 0 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k5_n0,"[0.52, 0.52, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51]"
501,<built-in function id>,3,6,"[[1 0 0 1 1 1 0 0 0 0]
 [1 0 1 1 1 0 0 1 0 1]
 [1 0 0 0 0 0 1 0 1 0]
 [0 0 0 1 0 0 0 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 1 1 1 1 1 0 1 1 1]
 [1 0 0 0 1 0 1 1 0 0]
 [0 1 1 1 0 1 0 0 1 0]
 [0 1 1 0 1 1 1 1 1 1]
 [0 0 1 0 0 1 1 1 0 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k5_n1,"[0.5, 0.51, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
502,<built-in function id>,3,6,"[[1 0 1 1 1 1 0 0 0 0]
 [1 0 1 1 1 0 0 1 0 1]
 [1 1 0 0 0 0 1 0 1 0]
 [0 0 0 1 0 0 0 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 1 1 1 1 1 0 1 1 1]
 [1 0 0 0 1 0 1 1 0 0]
 [0 1 1 1 0 1 0 0 1 0]
 [0 1 1 0 1 1 1 1 1 1]
 [0 0 1 0 0 1 1 1 0 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k5_n2,"[0.52, 0.51, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
503,<built-in function id>,3,6,"[[1 0 1 1 1 1 0 0 0 0]
 [1 0 1 1 1 0 0 0 0 1]
 [1 0 0 0 0 0 1 0 1 0]
 [0 0 0 1 0 0 0 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 1 1 1 1 1 0 1 1 1]
 [1 0 0 0 1 0 1 1 0 0]
 [0 1 1 1 0 1 0 0 1 0]
 [0 1 1 0 1 1 1 1 1 1]
 [0 0 1 0 0 1 1 1 0 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k5_n3,"[0.5, 0.47, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49]"
504,<built-in function id>,3,6,"[[1 0 1 1 1 1 0 0 0 0]
 [1 0 1 1 1 0 0 0 0 1]
 [1 0 0 0 0 0 1 0 1 0]
 [0 0 0 1 0 0 0 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 1 1 1 1 1 0 1 1 1]
 [1 0 0 0 1 0 1 1 0 0]
 [0 1 1 1 0 1 0 0 1 0]
 [0 1 1 0 1 1 1 1 1 1]
 [0 0 1 0 0 1 1 1 0 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k5_n4,"[0.5, 0.47, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49]"
505,<built-in function id>,3,6,"[[1 0 1 1 1 1 0 0 0 0]
 [1 0 1 1 1 0 0 1 0 1]
 [1 0 0 0 0 0 0 0 1 0]
 [0 0 0 1 0 0 0 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 1 1 1 1 1 0 1 1 1]
 [1 0 0 0 1 0 1 1 0 0]
 [0 1 1 1 0 1 0 0 1 0]
 [0 1 1 0 1 1 1 1 1 1]
 [0 0 1 0 0 1 1 1 0 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k5_n5,"[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
506,<built-in function id>,3,6,"[[1 0 1 1 1 1 0 0 0 0]
 [1 0 1 1 1 0 0 1 0 1]
 [1 0 0 0 0 0 1 0 1 0]
 [0 0 0 1 0 0 1 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 1 1 1 1 1 0 1 1 1]
 [1 0 0 0 1 0 1 1 0 0]
 [0 1 1 1 0 1 0 0 1 0]
 [0 1 1 0 1 1 1 1 1 1]
 [0 0 1 0 0 1 1 1 0 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k5_n6,"[0.52, 0.51, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]"
507,<built-in function id>,3,6,"[[1 0 1 1 1 1 0 0 0 0]
 [1 0 1 1 1 0 0 1 0 1]
 [1 0 0 0 0 0 1 0 1 0]
 [0 0 0 1 0 0 0 1 0 0]
 [1 0 0 0 1 1 1 0 1 1]
 [0 1 1 1 1 1 0 1 1 1]
 [1 0 0 0 1 0 1 1 0 0]
 [0 1 1 1 0 1 0 0 1 0]
 [1 1 1 0 1 1 1 1 1 1]
 [0 0 1 0 0 1 1 1 0 0]]",10,./data/datasets/BTST/dataset3_chaotic/individuals/ca_<built-in function id>_k5_n7,"[0.52, 0.5, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49, 0.51, 0.49]"
